Tweet Text,DateTime (GMT/UTC),Date (GMT/UTC),Time (GMT/UTC),Day of Week (GMT/UTC),Account DateTime,Account Date,Account Time,Account Day of Week,Geo Location,Retweet Count,Favorite Count,Platform,Status URL
"@miissy_jorge, we want to make this right! DM us w/ your full mailing address. :)",15/09/2014 12:10:12,15/09/2014,12:10:12,Monday,15/09/2014 12:10:12,15/09/2014,12:10:12,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/511487140996190208
Have you shared your #BackWithTheBest photos w/ us yet? Share before 9/12 to enter the sweeps! http://t.co/a0bEKrZVgg http://t.co/VgYZN2fEHN,12/09/2014 23:30:21,12/09/2014,23:30:21,Friday,12/09/2014 23:30:21,12/09/2014,23:30:21,Friday,,5,8,Hootsuite,http://www.twitter.com/Crayola/status/510571143276003329
We are all born #creative. What's holding you back? Thanks for the #inspiration @BritandCo! http://t.co/BuG6B3wuNb,12/09/2014 21:22:16,12/09/2014,21:22:16,Friday,12/09/2014 21:22:16,12/09/2014,21:22:16,Friday,,12,3,Twitter for iPhone,http://www.twitter.com/Crayola/status/510538913220669442
"@yogurtio, thanks! Feel free to DM us, w/ your full name &amp; mailing address, so we can help you further.",12/09/2014 14:23:14,12/09/2014,14:23:14,Friday,12/09/2014 14:23:14,12/09/2014,14:23:14,Friday,,1,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/510433459550969857
"@happydarby, that's a very colorful gift! Tell your nephew he did an amazing job. :)",12/09/2014 12:25:12,12/09/2014,12:25:12,Friday,12/09/2014 12:25:12,12/09/2014,12:25:12,Friday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/510403755389353984
"@jameszafiri4, you should find a style #, located on the packaging of the colored pencils.",12/09/2014 12:16:58,12/09/2014,12:16:58,Friday,12/09/2014 12:16:58,12/09/2014,12:16:58,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/510401684204318721
"@ChristyBranham1, thanks for your feedback! We'll be sure to pass it on to our team, along w/ similar suggestions. :)",11/09/2014 17:02:53,11/09/2014,17:02:53,Thursday,11/09/2014 17:02:53,11/09/2014,17:02:53,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/510111246096420864
"@mommaloves_int, sorry about that! Feel free to DM us now. :)",11/09/2014 12:56:45,11/09/2014,12:56:45,Thursday,11/09/2014 12:56:45,11/09/2014,12:56:45,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/510049305789337600
"@mommaloves_int, we'd love to point you in the right direction! DM us, so we can help.",11/09/2014 12:34:03,11/09/2014,12:34:03,Thursday,11/09/2014 12:34:03,11/09/2014,12:34:03,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/510043593692573696
"@kristenlatkins, we ♥ the creativity! We sometimes hold crayon naming contests on our Facebook page. Keep your eyes open for details!",11/09/2014 12:32:46,11/09/2014,12:32:46,Thursday,11/09/2014 12:32:46,11/09/2014,12:32:46,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/510043271939100673
"@jameszafiri4, that doesn't look fun! We want to help. What's the style #, located on the packaging?",11/09/2014 12:23:56,11/09/2014,12:23:56,Thursday,11/09/2014 12:23:56,11/09/2014,12:23:56,Thursday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/510041048790216705
"@aese530, we're happy to see Crayola Ultra Clean Washable Multicultural Markers are helping to make your classroom a more creative place!",11/09/2014 12:21:23,11/09/2014,12:21:23,Thursday,11/09/2014 12:21:23,11/09/2014,12:21:23,Thursday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/510040405501435905
"@yogurtio, we see what you mean! We can fix this. What's the style #, located on the packaging?",11/09/2014 12:17:21,11/09/2014,12:17:21,Thursday,11/09/2014 12:17:21,11/09/2014,12:17:21,Thursday,,0,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/510039389083160576
"@skullaria, thanks for your honest feedback! We'll pass it through to our team, along w/ similar suggestions!",10/09/2014 13:20:10,10/09/2014,13:20:10,Wednesday,10/09/2014 13:20:10,10/09/2014,13:20:10,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/509692811965259776
"@E_Tru, we’re unable to process/check the status of any orders. Pls email crayolaorders@suresource.com for assistance. We hope this helps!",10/09/2014 12:11:25,10/09/2014,12:11:25,Wednesday,10/09/2014 12:11:25,10/09/2014,12:11:25,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/509675509827915776
"@E_Tru, we're sorry to hear this! For several years, SureSource, an independent retailer, managed all Crayola online orders.",10/09/2014 12:11:08,10/09/2014,12:11:08,Wednesday,10/09/2014 12:11:08,10/09/2014,12:11:08,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/509675438117879810
"@BeJacques, not to worry! Crayola markers are  nontoxic &amp; water based. The color will fade. :)",09/09/2014 12:57:05,09/09/2014,12:57:05,Tuesday,09/09/2014 12:57:05,09/09/2014,12:57:05,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/509324612342001664
"@omfgeorgeia, you might be interested in this link - http://t.co/bcFPs3dHPE . It has all the info you need about ordering individual colors!",09/09/2014 12:54:02,09/09/2014,12:54:02,Tuesday,09/09/2014 12:54:02,09/09/2014,12:54:02,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/509323847489691648
"@VCInterpreting, we're sorry to see this! We'd like to learn more, so DM us w/ the style #, found on the packaging. :)",09/09/2014 12:38:04,09/09/2014,12:38:04,Tuesday,09/09/2014 12:38:04,09/09/2014,12:38:04,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/509319829551984641
"@michaela_mckiey, we can fix this! DM us w/ your full name &amp; mailing address. :)",09/09/2014 12:28:04,09/09/2014,12:28:04,Tuesday,09/09/2014 12:28:04,09/09/2014,12:28:04,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/509317310000017408
"RT @BuzzFeed: This Artist Turns Her Toddler’s Doodles Into Gorgeous Paintings
http://t.co/BtCxmZqpYU http://t.co/izPppxZsQM",08/09/2014 15:46:45,08/09/2014,15:46:45,Monday,08/09/2014 15:46:45,08/09/2014,15:46:45,Monday,,1027,0,Twitter Web Client,http://www.twitter.com/Crayola/status/509004925633069056
"@Sparrki_ , we've replied to your DM and look forward to continuing our conversation. :)",05/09/2014 18:17:07,05/09/2014,18:17:07,Friday,05/09/2014 18:17:07,05/09/2014,18:17:07,Friday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/507955603306991616
"@tdd, did you know that Crayola's Meltdown Art Set has everything you need to make your creation?",05/09/2014 16:26:47,05/09/2014,16:26:47,Friday,05/09/2014 16:26:47,05/09/2014,16:26:47,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507927833553817601
RT @WIRED: Inside the rainbow factory where Crayola crayons are made http://t.co/caTSNyv68m http://t.co/kmkei0Rsqq,05/09/2014 13:53:44,05/09/2014,13:53:44,Friday,05/09/2014 13:53:44,05/09/2014,13:53:44,Friday,,399,0,Twitter Web Client,http://www.twitter.com/Crayola/status/507889318288179200
"@vernon_bear, we're sorry to hear this! DM us w/ your full mailing address. We want to make this right!",05/09/2014 12:19:54,05/09/2014,12:19:54,Friday,05/09/2014 12:19:54,05/09/2014,12:19:54,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507865706793148416
"@Sparrki_, we're sorry to see this! We want to make this right for you and your little one. DM us w/ your full name/mailing address.",05/09/2014 12:12:17,05/09/2014,12:12:17,Friday,05/09/2014 12:12:17,05/09/2014,12:12:17,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507863789169954817
"@christynnn_, DM us w/ your full mailing address! We want to make this right for you. :)",04/09/2014 20:17:33,04/09/2014,20:17:33,Thursday,04/09/2014 20:17:33,04/09/2014,20:17:33,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507623521946587136
"@ProudPapa72, please email - crayolaorders@suresource.com for assistance. If you have further questions, feel free to DM us. :)",04/09/2014 17:47:22,04/09/2014,17:47:22,Thursday,04/09/2014 17:47:22,04/09/2014,17:47:22,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507585727404584960
"@ProudPapa72, we're sorry for this experience! For several years, SureSource, an independent retailer, fulfilled all Crayola online orders..",04/09/2014 17:47:07,04/09/2014,17:47:07,Thursday,04/09/2014 17:47:07,04/09/2014,17:47:07,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507585662145425409
"If you can't make it to #MBFW, create your own red carpet looks w/ Crayola's #MyVirtualFashionShow! #Designer #app http://t.co/GaQlVcvicB",04/09/2014 16:35:21,04/09/2014,16:35:21,Thursday,04/09/2014 16:35:21,04/09/2014,16:35:21,Thursday,,3,0,Hootsuite,http://www.twitter.com/Crayola/status/507567605239279616
"@ProudPapa72, we're sorry for your experience! We want to help. Are you referring to http://t.co/1GJ1NhvZbx?",04/09/2014 12:17:55,04/09/2014,12:17:55,Thursday,04/09/2014 12:17:55,04/09/2014,12:17:55,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507502819675357184
"@hiphophopedlrs, we can help! DM us w/ the style #, located on the packaging. :)",04/09/2014 12:14:07,04/09/2014,12:14:07,Thursday,04/09/2014 12:14:07,04/09/2014,12:14:07,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507501863428558850
"Visit http://t.co/OlUGfT7D4s for #healthy #school #lunch ideas, fun #activities &amp; #BTS #savings! http://t.co/oJMXhZEhmu",03/09/2014 19:55:25,03/09/2014,19:55:25,Wednesday,03/09/2014 19:55:25,03/09/2014,19:55:25,Wednesday,,10,3,Hootsuite,http://www.twitter.com/Crayola/status/507255565199114240
"@CupcakeNCardio, wow! That looks deliciously colorful. :)",03/09/2014 18:00:22,03/09/2014,18:00:22,Wednesday,03/09/2014 18:00:22,03/09/2014,18:00:22,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/507226609741357056
"@zachhenson2013, we think that's a great way to brighten up your notes. :)",03/09/2014 16:21:07,03/09/2014,16:21:07,Wednesday,03/09/2014 16:21:07,03/09/2014,16:21:07,Wednesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/507201634363904000
"@tyladd, we're sorry to see this! We want to make this right for you. DM us w/ your full name &amp; mailing address!",02/09/2014 18:21:23,02/09/2014,18:21:23,Tuesday,02/09/2014 18:21:23,02/09/2014,18:21:23,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/506869511790661632
"@ampincivero, we're happy to hear everything and everyone is all clean now. :)",02/09/2014 15:25:25,02/09/2014,15:25:25,Tuesday,02/09/2014 15:25:25,02/09/2014,15:25:25,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/506825229209833472
"@lindseyholladay, follow us! That way, we can answer you. :)",02/09/2014 14:30:02,02/09/2014,14:30:02,Tuesday,02/09/2014 14:30:02,02/09/2014,14:30:02,Tuesday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/506811290996998145
"@JZ_feelthequan, we want to make this right for you! DM us w/ your full mailing address and the style #, found on the packaging!",02/09/2014 13:55:44,02/09/2014,13:55:44,Tuesday,02/09/2014 13:55:44,02/09/2014,13:55:44,Tuesday,,1,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/506802659395792896
"@ampincivero, we want to help! What's the style #, located on the packing?",02/09/2014 13:52:48,02/09/2014,13:52:48,Tuesday,02/09/2014 13:52:48,02/09/2014,13:52:48,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/506801922397831168
"@fabroxanne, we're sorry to see this! DM us w/ your full name &amp; mailing address. We can't wait to hear from you. :)",02/09/2014 13:51:41,02/09/2014,13:51:41,Tuesday,02/09/2014 13:51:41,02/09/2014,13:51:41,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/506801638497988610
"@JuanThatOneGuy, check out our Colorful Careers page - http://t.co/9dPPWRE2OD .",02/09/2014 13:43:50,02/09/2014,13:43:50,Tuesday,02/09/2014 13:43:50,02/09/2014,13:43:50,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/506799664046149633
"@R5LoudTour, feel free to use them to purchase any Crayola product! :)",02/09/2014 13:05:42,02/09/2014,13:05:42,Tuesday,02/09/2014 13:05:42,02/09/2014,13:05:42,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/506790068007084033
"@lindseyholladay, that's no fun! DM us w/ your full name &amp; mailing address. We want to make this right!",02/09/2014 13:04:31,02/09/2014,13:04:31,Tuesday,02/09/2014 13:04:31,02/09/2014,13:04:31,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/506789771641765888
"@SilentMovieStar, thanks for the  ♥!",02/09/2014 13:02:04,02/09/2014,13:02:04,Tuesday,02/09/2014 13:02:04,02/09/2014,13:02:04,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/506789151622955009
"@jichibai, clay is a natural product, mined from the earth!",02/09/2014 12:10:00,02/09/2014,12:10:00,Tuesday,02/09/2014 12:10:00,02/09/2014,12:10:00,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/506776048449507328
Goodbye summer! Recap your summer memories in a shadow box and think warm thoughts all winter long. #DIY #LaborDay http://t.co/6nubAfaffW,30/08/2014 15:45:37,30/08/2014,15:45:37,Saturday,30/08/2014 15:45:37,30/08/2014,15:45:37,Saturday,,7,3,Hootsuite,http://www.twitter.com/Crayola/status/505743149642571776
"@MzCoburn, not to worry! DM us w/ your full name &amp; mailing address, so we can make this right.",29/08/2014 19:39:30,29/08/2014,19:39:30,Friday,29/08/2014 19:39:30,29/08/2014,19:39:30,Friday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/505439617957781506
"@OopsHoranx, sorry you've taken offence! The word negro-pronounced ""nay-gro- is the literal Spanish translation for the word black.",29/08/2014 16:49:21,29/08/2014,16:49:21,Friday,29/08/2014 16:49:21,29/08/2014,16:49:21,Friday,,1,1,Twitter Web Client,http://www.twitter.com/Crayola/status/505396800149524480
"@joelevanshhhs, we hope you have a great time exploring @VisitCrayola!",29/08/2014 16:21:30,29/08/2014,16:21:30,Friday,29/08/2014 16:21:30,29/08/2014,16:21:30,Friday,,0,1,Twitter Web Client,http://www.twitter.com/Crayola/status/505389791350124544
"@jichibai, thanks for the ♥! You may be interested in the following link - http://t.co/fIrYx1TkVx.",29/08/2014 15:43:16,29/08/2014,15:43:16,Friday,29/08/2014 15:43:16,29/08/2014,15:43:16,Friday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/505380167460868096
"@SandiBates, thanks for the DM! Follow us, so we can respond to you. :)",29/08/2014 15:24:04,29/08/2014,15:24:04,Friday,29/08/2014 15:24:04,29/08/2014,15:24:04,Friday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/505375336625102849
"@SandiBates, thanks for the info! DM us w/ your full mailing address, so we can help.",29/08/2014 14:39:32,29/08/2014,14:39:32,Friday,29/08/2014 14:39:32,29/08/2014,14:39:32,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/505364129927147520
"@SandiBates, we want to help! What's the style #, located on the packaging?",29/08/2014 12:12:51,29/08/2014,12:12:51,Friday,29/08/2014 12:12:51,29/08/2014,12:12:51,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/505327216457441280
"#Teachers, did you see the #DIY classroom decoration ideas on @mashable? We especially love #13-14 :) #BackToSchool http://t.co/Hi5pXXZuSs",28/08/2014 16:39:20,28/08/2014,16:39:20,Thursday,28/08/2014 16:39:20,28/08/2014,16:39:20,Thursday,,9,4,Twitter Web Client,http://www.twitter.com/Crayola/status/505031891024904192
"@TaylorPBaylor, we're sorry to see this! DM us w/ your full mailing address, so we can fix this.",28/08/2014 12:13:21,28/08/2014,12:13:21,Thursday,28/08/2014 12:13:21,28/08/2014,12:13:21,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/504964951966892032
"@nowayjose_g, that's not fun! DM us w/ your full name &amp; mailing address so we can make this right!",27/08/2014 18:00:14,27/08/2014,18:00:14,Wednesday,27/08/2014 18:00:14,27/08/2014,18:00:14,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/504689860465012737
"@Tronniks, we're so happy you had a great time @VisitCrayola!",27/08/2014 12:09:40,27/08/2014,12:09:40,Wednesday,27/08/2014 12:09:40,27/08/2014,12:09:40,Wednesday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/504601639836450817
"@kulturaglass, we're happy we could help you solve this mystery!",26/08/2014 18:34:07,26/08/2014,18:34:07,Tuesday,26/08/2014 18:34:07,26/08/2014,18:34:07,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/504336000135340032
"@kulturaglass, not to worry! These are Paint Brush Pens. Just apply the brush to paper and the painting can begin. :)",26/08/2014 18:05:23,26/08/2014,18:05:23,Tuesday,26/08/2014 18:05:23,26/08/2014,18:05:23,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/504328771093028865
"@kulturaglass, we want to help! What's the style #, located on the packaging?",26/08/2014 16:44:37,26/08/2014,16:44:37,Tuesday,26/08/2014 16:44:37,26/08/2014,16:44:37,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/504308442840842242
Where did the summer go? Snap a photo of the #FirstDayofSchool &amp; tag it #BackWithTheBest. http://t.co/xV1Rfyqhwe http://t.co/UXFw0CWeod,25/08/2014 15:38:13,25/08/2014,15:38:13,Monday,25/08/2014 15:38:13,25/08/2014,15:38:13,Monday,,9,11,Hootsuite,http://www.twitter.com/Crayola/status/503929345820590080
Show us how your kids customize their school gear w/ our products! #BackWithTheBest http://t.co/rWdo2i704p http://t.co/Jn51WEBZaX,25/08/2014 15:31:09,25/08/2014,15:31:09,Monday,25/08/2014 15:31:09,25/08/2014,15:31:09,Monday,,7,2,Hootsuite,http://www.twitter.com/Crayola/status/503927570396504064
"@JohnnyCurtis11, not to worry! All of our products are nontoxic. :)",25/08/2014 13:23:48,25/08/2014,13:23:48,Monday,25/08/2014 13:23:48,25/08/2014,13:23:48,Monday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/503895517932158976
"@GrandmasTeaRoom, we see you also contacted us on our FB page! We look forward to speaking with you there. :)",25/08/2014 13:01:47,25/08/2014,13:01:47,Monday,25/08/2014 13:01:47,25/08/2014,13:01:47,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/503889981115355136
"@britpopjess, that's not fun! DM us w/ your full mailing address, so we can fix this. :)",25/08/2014 12:41:32,25/08/2014,12:41:32,Monday,25/08/2014 12:41:32,25/08/2014,12:41:32,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/503884883547004929
